source_path,source_sha256,source_page,source_table,source_row,source_table_bbox,raw_cells,district,reference_kind,document_reference_year,record_kind,review_status
data/wb/gp_source_search/bardhaman/paninfo_book08_20110722093353.pdf,f4d24d35ceb90bdc93bc06ef9db800c0413f0b5a001fb1087598fc244798907b,42,3,2,"[87.72727272727273, 639.375, 280.875, 711.375]","[""CPI(M)"", ""0342-2663667 / 2663668""]",Bardhaman,district_electoral_reference,2008,reference_table_row,raw_reference_extraction
data/wb/gp_source_search/bardhaman/paninfo_book08_20110722093353.pdf,f4d24d35ceb90bdc93bc06ef9db800c0413f0b5a001fb1087598fc244798907b,42,3,3,"[87.72727272727273, 639.375, 280.875, 711.375]","[""CPI"", ""0342-2562227""]",Bardhaman,district_electoral_reference,2008,reference_table_row,raw_reference_extraction
data/wb/gp_source_search/bardhaman/paninfo_book08_20110722093353.pdf,f4d24d35ceb90bdc93bc06ef9db800c0413f0b5a001fb1087598fc244798907b,42,3,4,"[87.72727272727273, 639.375, 280.875, 711.375]","[""BSP"", ""0342-2713350""]",Bardhaman,district_electoral_reference,2008,reference_table_row,raw_reference_extraction
data/wb/gp_source_search/bardhaman/paninfo_book08_20110722093353.pdf,f4d24d35ceb90bdc93bc06ef9db800c0413f0b5a001fb1087598fc244798907b,42,3,5,"[87.72727272727273, 639.375, 280.875, 711.375]","[""RSP"", ""0342-2551577 / 2560730""]",Bardhaman,district_electoral_reference,2008,reference_table_row,raw_reference_extraction
data/wb/gp_source_search/bardhaman/paninfo_book08_20110722093353.pdf,f4d24d35ceb90bdc93bc06ef9db800c0413f0b5a001fb1087598fc244798907b,42,3,6,"[87.72727272727273, 639.375, 280.875, 711.375]","[""INC"", ""03453-255585""]",Bardhaman,district_electoral_reference,2008,reference_table_row,raw_reference_extraction
data/wb/gp_source_search/bardhaman/paninfo_book08_20110722093353.pdf,f4d24d35ceb90bdc93bc06ef9db800c0413f0b5a001fb1087598fc244798907b,42,3,7,"[87.72727272727273, 639.375, 280.875, 711.375]","[""AIFB"", ""0342-2346545""]",Bardhaman,district_electoral_reference,2008,reference_table_row,raw_reference_extraction
data/wb/gp_source_search/bardhaman/paninfo_book08_20110722093353.pdf,f4d24d35ceb90bdc93bc06ef9db800c0413f0b5a001fb1087598fc244798907b,42,4,1,"[309.375, 639.375, 544.125, 711.375]","[""District Office"", ""Telephone No.""]",Bardhaman,district_electoral_reference,2008,reference_table_row,raw_reference_extraction
data/wb/gp_source_search/bardhaman/paninfo_book08_20110722093353.pdf,f4d24d35ceb90bdc93bc06ef9db800c0413f0b5a001fb1087598fc244798907b,42,4,2,"[309.375, 639.375, 544.125, 711.375]","[""CITU"", ""0343-2546920 / 2564735""]",Bardhaman,district_electoral_reference,2008,reference_table_row,raw_reference_extraction
data/wb/gp_source_search/bardhaman/paninfo_book08_20110722093353.pdf,f4d24d35ceb90bdc93bc06ef9db800c0413f0b5a001fb1087598fc244798907b,42,4,3,"[309.375, 639.375, 544.125, 711.375]","[""SFI"", ""03451-260737""]",Bardhaman,district_electoral_reference,2008,reference_table_row,raw_reference_extraction
data/wb/gp_source_search/bardhaman/paninfo_book08_20110722093353.pdf,f4d24d35ceb90bdc93bc06ef9db800c0413f0b5a001fb1087598fc244798907b,42,4,4,"[309.375, 639.375, 544.125, 711.375]","[""DYFI"", ""0342-2557221 / 2252426""]",Bardhaman,district_electoral_reference,2008,reference_table_row,raw_reference_extraction
data/wb/gp_source_search/bardhaman/paninfo_book08_20110722093353.pdf,f4d24d35ceb90bdc93bc06ef9db800c0413f0b5a001fb1087598fc244798907b,42,4,5,"[309.375, 639.375, 544.125, 711.375]","[""AITC"", ""9932659651""]",Bardhaman,district_electoral_reference,2008,reference_table_row,raw_reference_extraction
data/wb/gp_source_search/bardhaman/paninfo_book08_20110722093353.pdf,f4d24d35ceb90bdc93bc06ef9db800c0413f0b5a001fb1087598fc244798907b,42,4,6,"[309.375, 639.375, 544.125, 711.375]","[""BJP"", ""0342-2533078""]",Bardhaman,district_electoral_reference,2008,reference_table_row,raw_reference_extraction
data/wb/gp_source_search/bardhaman/paninfo_book08_20110722093353.pdf,f4d24d35ceb90bdc93bc06ef9db800c0413f0b5a001fb1087598fc244798907b,43,1,1,"[84.375, 100.875, 544.125, 658.125]","[""Designation"", ""E-mail ID""]",Bardhaman,district_electoral_reference,2008,reference_table_row,raw_reference_extraction
data/wb/gp_source_search/bardhaman/paninfo_book08_20110722093353.pdf,f4d24d35ceb90bdc93bc06ef9db800c0413f0b5a001fb1087598fc244798907b,43,1,2,"[84.375, 100.875, 544.125, 658.125]","[""District Magistrate"", ""dm-burd@wb.nic.in""]",Bardhaman,district_electoral_reference,2008,reference_table_row,raw_reference_extraction
data/wb/gp_source_search/bardhaman/paninfo_book08_20110722093353.pdf,f4d24d35ceb90bdc93bc06ef9db800c0413f0b5a001fb1087598fc244798907b,43,1,3,"[84.375, 100.875, 544.125, 658.125]","[""Additional District Magistrate (Asansol)"", ""admasansol-brd@nic.in""]",Bardhaman,district_electoral_reference,2008,reference_table_row,raw_reference_extraction
data/wb/gp_source_search/bardhaman/paninfo_book08_20110722093353.pdf,f4d24d35ceb90bdc93bc06ef9db800c0413f0b5a001fb1087598fc244798907b,43,1,4,"[84.375, 100.875, 544.125, 658.125]","[""Additional District Magistrate (General)"", ""admg-brd@nic.in""]",Bardhaman,district_electoral_reference,2008,reference_table_row,raw_reference_extraction
data/wb/gp_source_search/bardhaman/paninfo_book08_20110722093353.pdf,f4d24d35ceb90bdc93bc06ef9db800c0413f0b5a001fb1087598fc244798907b,43,1,5,"[84.375, 100.875, 544.125, 658.125]","[""Additional District Magistrate (Development)"", ""admdbwn@gmail.com""]",Bardhaman,district_electoral_reference,2008,reference_table_row,raw_reference_extraction
data/wb/gp_source_search/bardhaman/paninfo_book08_20110722093353.pdf,f4d24d35ceb90bdc93bc06ef9db800c0413f0b5a001fb1087598fc244798907b,43,1,6,"[84.375, 100.875, 544.125, 658.125]","[""Project Director, DRDC"", ""pddrdc-brd@nic.in""]",Bardhaman,district_electoral_reference,2008,reference_table_row,raw_reference_extraction
data/wb/gp_source_search/bardhaman/paninfo_book08_20110722093353.pdf,f4d24d35ceb90bdc93bc06ef9db800c0413f0b5a001fb1087598fc244798907b,43,1,7,"[84.375, 100.875, 544.125, 658.125]","[""District Election Officer"", ""deo-brd@nic.in""]",Bardhaman,district_electoral_reference,2008,reference_table_row,raw_reference_extraction
data/wb/gp_source_search/bardhaman/paninfo_book08_20110722093353.pdf,f4d24d35ceb90bdc93bc06ef9db800c0413f0b5a001fb1087598fc244798907b,43,1,8,"[84.375, 100.875, 544.125, 658.125]","[""District Panchayat & Rural Development Officer"", ""dprdo-brd@nic.in""]",Bardhaman,district_electoral_reference,2008,reference_table_row,raw_reference_extraction
data/wb/gp_source_search/bardhaman/paninfo_book08_20110722093353.pdf,f4d24d35ceb90bdc93bc06ef9db800c0413f0b5a001fb1087598fc244798907b,43,1,9,"[84.375, 100.875, 544.125, 658.125]","[""Regional Transport Officer"", ""rto-brd@nic.in""]",Bardhaman,district_electoral_reference,2008,reference_table_row,raw_reference_extraction
data/wb/gp_source_search/bardhaman/paninfo_book08_20110722093353.pdf,f4d24d35ceb90bdc93bc06ef9db800c0413f0b5a001fb1087598fc244798907b,43,1,10,"[84.375, 100.875, 544.125, 658.125]","[""Nazarath Deputy Collector"", ""ndc-brd@nic.in""]",Bardhaman,district_electoral_reference,2008,reference_table_row,raw_reference_extraction
data/wb/gp_source_search/bardhaman/paninfo_book08_20110722093353.pdf,f4d24d35ceb90bdc93bc06ef9db800c0413f0b5a001fb1087598fc244798907b,43,1,11,"[84.375, 100.875, 544.125, 658.125]","[""S.D.O., Asansol"", ""sdo_asansol@nic.in""]",Bardhaman,district_electoral_reference,2008,reference_table_row,raw_reference_extraction
data/wb/gp_source_search/bardhaman/paninfo_book08_20110722093353.pdf,f4d24d35ceb90bdc93bc06ef9db800c0413f0b5a001fb1087598fc244798907b,43,1,12,"[84.375, 100.875, 544.125, 658.125]","[""S.D.O., Durgapur"", ""sdo_durgapur@nic.in""]",Bardhaman,district_electoral_reference,2008,reference_table_row,raw_reference_extraction
data/wb/gp_source_search/bardhaman/paninfo_book08_20110722093353.pdf,f4d24d35ceb90bdc93bc06ef9db800c0413f0b5a001fb1087598fc244798907b,43,1,13,"[84.375, 100.875, 544.125, 658.125]","[""S.D.O., Sadar (North)"", ""sdo_sadarnorth@nic.in""]",Bardhaman,district_electoral_reference,2008,reference_table_row,raw_reference_extraction
data/wb/gp_source_search/bardhaman/paninfo_book08_20110722093353.pdf,f4d24d35ceb90bdc93bc06ef9db800c0413f0b5a001fb1087598fc244798907b,43,1,14,"[84.375, 100.875, 544.125, 658.125]","[""S.D.O., Sadar (South)"", ""sdo_sadarsouth@nic.in""]",Bardhaman,district_electoral_reference,2008,reference_table_row,raw_reference_extraction
data/wb/gp_source_search/bardhaman/paninfo_book08_20110722093353.pdf,f4d24d35ceb90bdc93bc06ef9db800c0413f0b5a001fb1087598fc244798907b,43,1,15,"[84.375, 100.875, 544.125, 658.125]","[""S.D.O., Kalna"", ""sdo_kalna@nic.in""]",Bardhaman,district_electoral_reference,2008,reference_table_row,raw_reference_extraction
data/wb/gp_source_search/bardhaman/paninfo_book08_20110722093353.pdf,f4d24d35ceb90bdc93bc06ef9db800c0413f0b5a001fb1087598fc244798907b,43,1,16,"[84.375, 100.875, 544.125, 658.125]","[""S.D.O., Katwa"", ""sdo_katwa@nic.in""]",Bardhaman,district_electoral_reference,2008,reference_table_row,raw_reference_extraction
data/wb/gp_source_search/bardhaman/paninfo_book08_20110722093353.pdf,f4d24d35ceb90bdc93bc06ef9db800c0413f0b5a001fb1087598fc244798907b,43,1,17,"[84.375, 100.875, 544.125, 658.125]","[""B.D.O., Burdwan-I"", ""burdwan1@nic.in""]",Bardhaman,district_electoral_reference,2008,reference_table_row,raw_reference_extraction
data/wb/gp_source_search/bardhaman/paninfo_book08_20110722093353.pdf,f4d24d35ceb90bdc93bc06ef9db800c0413f0b5a001fb1087598fc244798907b,43,1,18,"[84.375, 100.875, 544.125, 658.125]","[""B.D.O., Burdwan-II"", ""burdwan2@nic.in""]",Bardhaman,district_electoral_reference,2008,reference_table_row,raw_reference_extraction
data/wb/gp_source_search/bardhaman/paninfo_book08_20110722093353.pdf,f4d24d35ceb90bdc93bc06ef9db800c0413f0b5a001fb1087598fc244798907b,43,1,19,"[84.375, 100.875, 544.125, 658.125]","[""B.D.O., Raina-I"", ""raina1@nic.in""]",Bardhaman,district_electoral_reference,2008,reference_table_row,raw_reference_extraction
data/wb/gp_source_search/bardhaman/paninfo_book08_20110722093353.pdf,f4d24d35ceb90bdc93bc06ef9db800c0413f0b5a001fb1087598fc244798907b,43,1,20,"[84.375, 100.875, 544.125, 658.125]","[""B.D.O., Raina-II"", ""raina2@nic.in""]",Bardhaman,district_electoral_reference,2008,reference_table_row,raw_reference_extraction
data/wb/gp_source_search/bardhaman/paninfo_book08_20110722093353.pdf,f4d24d35ceb90bdc93bc06ef9db800c0413f0b5a001fb1087598fc244798907b,43,1,21,"[84.375, 100.875, 544.125, 658.125]","[""B.D.O., Memari-I"", ""memari1@nic.in""]",Bardhaman,district_electoral_reference,2008,reference_table_row,raw_reference_extraction
data/wb/gp_source_search/bardhaman/paninfo_book08_20110722093353.pdf,f4d24d35ceb90bdc93bc06ef9db800c0413f0b5a001fb1087598fc244798907b,43,1,22,"[84.375, 100.875, 544.125, 658.125]","[""B.D.O., Memari-II"", ""memari2@nic.in""]",Bardhaman,district_electoral_reference,2008,reference_table_row,raw_reference_extraction
data/wb/gp_source_search/bardhaman/paninfo_book08_20110722093353.pdf,f4d24d35ceb90bdc93bc06ef9db800c0413f0b5a001fb1087598fc244798907b,43,1,23,"[84.375, 100.875, 544.125, 658.125]","[""B.D.O., Ketugram-I"", ""ketugram1@nic.in""]",Bardhaman,district_electoral_reference,2008,reference_table_row,raw_reference_extraction
data/wb/gp_source_search/bardhaman/paninfo_book08_20110722093353.pdf,f4d24d35ceb90bdc93bc06ef9db800c0413f0b5a001fb1087598fc244798907b,43,1,24,"[84.375, 100.875, 544.125, 658.125]","[""B.D.O., Ketugram-II"", ""ketugram2@nic.in""]",Bardhaman,district_electoral_reference,2008,reference_table_row,raw_reference_extraction
data/wb/gp_source_search/bardhaman/paninfo_book08_20110722093353.pdf,f4d24d35ceb90bdc93bc06ef9db800c0413f0b5a001fb1087598fc244798907b,43,1,25,"[84.375, 100.875, 544.125, 658.125]","[""B.D.O., Kalna-I"", ""kalna1@nic.in""]",Bardhaman,district_electoral_reference,2008,reference_table_row,raw_reference_extraction
data/wb/gp_source_search/bardhaman/paninfo_book08_20110722093353.pdf,f4d24d35ceb90bdc93bc06ef9db800c0413f0b5a001fb1087598fc244798907b,43,1,26,"[84.375, 100.875, 544.125, 658.125]","[""B.D.O., Kalna-II"", ""kalna2@nic.in""]",Bardhaman,district_electoral_reference,2008,reference_table_row,raw_reference_extraction
data/wb/gp_source_search/bardhaman/paninfo_book08_20110722093353.pdf,f4d24d35ceb90bdc93bc06ef9db800c0413f0b5a001fb1087598fc244798907b,43,1,27,"[84.375, 100.875, 544.125, 658.125]","[""B.D.O., Katwa-I"", ""katwa1@nic.in""]",Bardhaman,district_electoral_reference,2008,reference_table_row,raw_reference_extraction
data/wb/gp_source_search/bardhaman/paninfo_book08_20110722093353.pdf,f4d24d35ceb90bdc93bc06ef9db800c0413f0b5a001fb1087598fc244798907b,43,1,28,"[84.375, 100.875, 544.125, 658.125]","[""B.D.O., Katwa-II"", ""katwa2@nic.in""]",Bardhaman,district_electoral_reference,2008,reference_table_row,raw_reference_extraction
data/wb/gp_source_search/bardhaman/paninfo_book08_20110722093353.pdf,f4d24d35ceb90bdc93bc06ef9db800c0413f0b5a001fb1087598fc244798907b,43,1,29,"[84.375, 100.875, 544.125, 658.125]","[""B.D.O., Purbasthali-I"", ""purbasthali1@nic.in""]",Bardhaman,district_electoral_reference,2008,reference_table_row,raw_reference_extraction
data/wb/gp_source_search/bardhaman/paninfo_book08_20110722093353.pdf,f4d24d35ceb90bdc93bc06ef9db800c0413f0b5a001fb1087598fc244798907b,43,1,30,"[84.375, 100.875, 544.125, 658.125]","[""B.D.O., Purbasthali-II"", ""purbasthali2@nic.in""]",Bardhaman,district_electoral_reference,2008,reference_table_row,raw_reference_extraction
data/wb/gp_source_search/bardhaman/paninfo_book08_20110722093353.pdf,f4d24d35ceb90bdc93bc06ef9db800c0413f0b5a001fb1087598fc244798907b,43,1,31,"[84.375, 100.875, 544.125, 658.125]","[""B.D.O., Golsi-I"", ""golsi1@nic.in""]",Bardhaman,district_electoral_reference,2008,reference_table_row,raw_reference_extraction
data/wb/gp_source_search/bardhaman/paninfo_book08_20110722093353.pdf,f4d24d35ceb90bdc93bc06ef9db800c0413f0b5a001fb1087598fc244798907b,43,1,32,"[84.375, 100.875, 544.125, 658.125]","[""B.D.O., Golsi-II"", ""golsi2@nic.in""]",Bardhaman,district_electoral_reference,2008,reference_table_row,raw_reference_extraction
data/wb/gp_source_search/bardhaman/paninfo_book08_20110722093353.pdf,f4d24d35ceb90bdc93bc06ef9db800c0413f0b5a001fb1087598fc244798907b,43,1,33,"[84.375, 100.875, 544.125, 658.125]","[""B.D.O., Ausgram-I"", ""ausgram1@nic.in""]",Bardhaman,district_electoral_reference,2008,reference_table_row,raw_reference_extraction
data/wb/gp_source_search/bardhaman/paninfo_book08_20110722093353.pdf,f4d24d35ceb90bdc93bc06ef9db800c0413f0b5a001fb1087598fc244798907b,43,1,34,"[84.375, 100.875, 544.125, 658.125]","[""B.D.O., Ausgram-II"", ""ausgram2@nic.in""]",Bardhaman,district_electoral_reference,2008,reference_table_row,raw_reference_extraction
data/wb/gp_source_search/bardhaman/paninfo_book08_20110722093353.pdf,f4d24d35ceb90bdc93bc06ef9db800c0413f0b5a001fb1087598fc244798907b,43,1,35,"[84.375, 100.875, 544.125, 658.125]","[""B.D.O., Khandoghosh"", ""khandoghosh@nic.in""]",Bardhaman,district_electoral_reference,2008,reference_table_row,raw_reference_extraction
data/wb/gp_source_search/bardhaman/paninfo_book08_20110722093353.pdf,f4d24d35ceb90bdc93bc06ef9db800c0413f0b5a001fb1087598fc244798907b,43,1,36,"[84.375, 100.875, 544.125, 658.125]","[""B.D.O., Jamalpur"", ""jamalpur@nic.in""]",Bardhaman,district_electoral_reference,2008,reference_table_row,raw_reference_extraction
data/wb/gp_source_search/bardhaman/paninfo_book08_20110722093353.pdf,f4d24d35ceb90bdc93bc06ef9db800c0413f0b5a001fb1087598fc244798907b,43,1,37,"[84.375, 100.875, 544.125, 658.125]","[""B.D.O., Bhatar"", ""bhatar@nic.in""]",Bardhaman,district_electoral_reference,2008,reference_table_row,raw_reference_extraction
data/wb/gp_source_search/bardhaman/paninfo_book08_20110722093353.pdf,f4d24d35ceb90bdc93bc06ef9db800c0413f0b5a001fb1087598fc244798907b,43,1,38,"[84.375, 100.875, 544.125, 658.125]","[""B.D.O., Manteswar"", ""manteswar@nic.in""]",Bardhaman,district_electoral_reference,2008,reference_table_row,raw_reference_extraction
data/wb/gp_source_search/bardhaman/paninfo_book08_20110722093353.pdf,f4d24d35ceb90bdc93bc06ef9db800c0413f0b5a001fb1087598fc244798907b,43,1,39,"[84.375, 100.875, 544.125, 658.125]","[""B.D.O., Mongalkote"", ""mongalkote@nic.in""]",Bardhaman,district_electoral_reference,2008,reference_table_row,raw_reference_extraction
data/wb/gp_source_search/bardhaman/paninfo_book08_20110722093353.pdf,f4d24d35ceb90bdc93bc06ef9db800c0413f0b5a001fb1087598fc244798907b,43,1,40,"[84.375, 100.875, 544.125, 658.125]","[""B.D.O., Faridpur-Durgapur"", ""faridpur@nic.in""]",Bardhaman,district_electoral_reference,2008,reference_table_row,raw_reference_extraction
data/wb/gp_source_search/bardhaman/paninfo_book08_20110722093353.pdf,f4d24d35ceb90bdc93bc06ef9db800c0413f0b5a001fb1087598fc244798907b,43,1,41,"[84.375, 100.875, 544.125, 658.125]","[""B.D.O., Andal"", ""andal@nic.in""]",Bardhaman,district_electoral_reference,2008,reference_table_row,raw_reference_extraction
data/wb/gp_source_search/bardhaman/paninfo_book08_20110722093353.pdf,f4d24d35ceb90bdc93bc06ef9db800c0413f0b5a001fb1087598fc244798907b,43,1,42,"[84.375, 100.875, 544.125, 658.125]","[""B.D.O., Kanksa"", ""kanksa@nic.in""]",Bardhaman,district_electoral_reference,2008,reference_table_row,raw_reference_extraction
data/wb/gp_source_search/bardhaman/paninfo_book08_20110722093353.pdf,f4d24d35ceb90bdc93bc06ef9db800c0413f0b5a001fb1087598fc244798907b,43,1,43,"[84.375, 100.875, 544.125, 658.125]","[""B.D.O., Raniganj"", ""raniganj@nic.in""]",Bardhaman,district_electoral_reference,2008,reference_table_row,raw_reference_extraction
data/wb/gp_source_search/bardhaman/paninfo_book08_20110722093353.pdf,f4d24d35ceb90bdc93bc06ef9db800c0413f0b5a001fb1087598fc244798907b,43,1,44,"[84.375, 100.875, 544.125, 658.125]","[""B.D.O., Asansol"", ""asansol@nic.in""]",Bardhaman,district_electoral_reference,2008,reference_table_row,raw_reference_extraction
data/wb/gp_source_search/bardhaman/paninfo_book08_20110722093353.pdf,f4d24d35ceb90bdc93bc06ef9db800c0413f0b5a001fb1087598fc244798907b,43,1,45,"[84.375, 100.875, 544.125, 658.125]","[""B.D.O., Barabani"", ""barabani@nic.in""]",Bardhaman,district_electoral_reference,2008,reference_table_row,raw_reference_extraction
data/wb/gp_source_search/bardhaman/paninfo_book08_20110722093353.pdf,f4d24d35ceb90bdc93bc06ef9db800c0413f0b5a001fb1087598fc244798907b,43,1,46,"[84.375, 100.875, 544.125, 658.125]","[""B.D.O., Jamuria"", ""jamuria@nic.in""]",Bardhaman,district_electoral_reference,2008,reference_table_row,raw_reference_extraction
data/wb/gp_source_search/bardhaman/paninfo_book08_20110722093353.pdf,f4d24d35ceb90bdc93bc06ef9db800c0413f0b5a001fb1087598fc244798907b,43,1,47,"[84.375, 100.875, 544.125, 658.125]","[""B.D.O., Salanpur"", ""salanpur@nic.in""]",Bardhaman,district_electoral_reference,2008,reference_table_row,raw_reference_extraction
data/wb/gp_source_search/bardhaman/paninfo_book08_20110722093353.pdf,f4d24d35ceb90bdc93bc06ef9db800c0413f0b5a001fb1087598fc244798907b,46,1,1,"[452.1, 27.0, 600.75, 47.25]","[""ASANSOL Sub-Division"", """"]",Bardhaman,district_electoral_reference,2008,reference_table_row,raw_reference_extraction
data/wb/gp_source_search/bardhaman/paninfo_book08_20110722093353.pdf,f4d24d35ceb90bdc93bc06ef9db800c0413f0b5a001fb1087598fc244798907b,46,2,1,"[84.375, 326.625, 559.5, 356.625]","[""Male"", ""Female"", ""Total"", ""EPIC"", ""Non EPIC"", ""Net Image"", ""Net Non Image""]",Bardhaman,district_electoral_reference,2008,reference_table_row,raw_reference_extraction
