row_id,record_kind,stage,state,district,year,block_printed,gram_panchayat,seat_no,constituency_area_raw,allocated_raw,raw_cells,caste_raw,women_raw,caste_reservation,woman_reserved,source_path,source_sha256,source_page,source_table,source_row,source_table_bbox,quality_flags,review_status
9fc0921844d2b61ab8dc,gp_ward_reservation,verify_per_document,West Bengal,Nadia,2008,Ranaghat-1,Payradanga,8,"Payradanga/VII A) Baninagar B) Pritinagar (Baninagar) (Mouza Ukilnara J.L. No. 141) Block-Ranaghat – 1, Police St-Ranaghat, G.P.- Payradanga Part No.-81/158",8,"[""Payradanga/VII\nA) Baninagar B) Pritinagar (Baninagar)\n(Mouza Ukilnara J.L. No. 141)\nBlock-Ranaghat – 1, Police St-Ranaghat, G.P.- Payradanga\nPart No.-81/158"", ""8"", """", ""8 Women""]",,8 Women,UR,1,data/wb/gp_source_search/historical_expansion/nadia_Payradanga_0af226ef.pdf,ccbaa055b105c8d43d7bfd352e1a9416b3a782c1842621189df001324624cf05,2,1,4,"[49.576600000000006, 18.718628571428617, 494.01949999999994, 734.8186268571428]",,source_controls_passed
e9a1856f98f1d2147137,gp_ward_reservation,verify_per_document,West Bengal,Nadia,2008,Ranaghat-1,Payradanga,9,"Payradanga/VII A) Baninagar B) Pritinagar (Baninagar) (Mouza Ukilnara J.L. No. 141) Block-Ranaghat – 1, Police St-Ranaghat, G.P.- Payradanga Part No.-81/158",9,"[null, ""9"", """", """"]",,,UR,0,data/wb/gp_source_search/historical_expansion/nadia_Payradanga_0af226ef.pdf,ccbaa055b105c8d43d7bfd352e1a9416b3a782c1842621189df001324624cf05,2,1,5,"[49.576600000000006, 18.718628571428617, 494.01949999999994, 734.8186268571428]",,source_controls_passed
a0017b2f883a06b5ff67,gp_ward_reservation,verify_per_document,West Bengal,Nadia,2008,Ranaghat-1,Payradanga,10,"Payradanga/VIII a) Pritinagar Paschimapara b) Pritinagar Dakshinpara (Mouza Parbotipur J.L. No. 148) Block-Ranaghat – 1, Police St-Ranaghat, G.P.- Payradanga Part No.-81/159",10,"[""Payradanga/VIII\na) Pritinagar Paschimapara\nb) Pritinagar Dakshinpara\n(Mouza Parbotipur J.L. No. 148)\nBlock-Ranaghat – 1, Police St-Ranaghat, G.P.- Payradanga\nPart No.-81/159"", ""10"", """", """"]",,,UR,0,data/wb/gp_source_search/historical_expansion/nadia_Payradanga_0af226ef.pdf,ccbaa055b105c8d43d7bfd352e1a9416b3a782c1842621189df001324624cf05,2,1,6,"[49.576600000000006, 18.718628571428617, 494.01949999999994, 734.8186268571428]",,source_controls_passed
0d6f2f8f37c3992d6f26,gp_ward_reservation,verify_per_document,West Bengal,Nadia,2008,Ranaghat-1,Payradanga,11,"Payradanga/VIII a) Pritinagar Paschimapara b) Pritinagar Dakshinpara (Mouza Parbotipur J.L. No. 148) Block-Ranaghat – 1, Police St-Ranaghat, G.P.- Payradanga Part No.-81/159",11,"[null, ""11"", ""11 SC"", """"]",11 SC,,SC,0,data/wb/gp_source_search/historical_expansion/nadia_Payradanga_0af226ef.pdf,ccbaa055b105c8d43d7bfd352e1a9416b3a782c1842621189df001324624cf05,2,1,7,"[49.576600000000006, 18.718628571428617, 494.01949999999994, 734.8186268571428]",,source_controls_passed
9f835045ba322835df0b,gp_ward_reservation,verify_per_document,West Bengal,Nadia,2008,Ranaghat-1,Payradanga,12,"Payradanga/IX a) Nutan Gopalpur (North) b) Nutan Gopalpur (South) (Mouza Gopalpur J.L. No. 147) Block-Ranaghat – 1, Police St-Ranaghat, G.P.- Payradanga Part No.-81/160",12,"[""Payradanga/IX\na) Nutan Gopalpur (North)\nb) Nutan Gopalpur (South)\n(Mouza Gopalpur J.L. No. 147)\nBlock-Ranaghat – 1, Police St-Ranaghat, G.P.- Payradanga\nPart No.-81/160"", ""12"", """", ""12 Women""]",,12 Women,UR,1,data/wb/gp_source_search/historical_expansion/nadia_Payradanga_0af226ef.pdf,ccbaa055b105c8d43d7bfd352e1a9416b3a782c1842621189df001324624cf05,2,1,8,"[49.576600000000006, 18.718628571428617, 494.01949999999994, 734.8186268571428]",,source_controls_passed
4ba19ad4a5a7c9c787bf,gp_ward_reservation,verify_per_document,West Bengal,Nadia,2008,Ranaghat-1,Payradanga,13,"Payradanga/IX a) Nutan Gopalpur (North) b) Nutan Gopalpur (South) (Mouza Gopalpur J.L. No. 147) Block-Ranaghat – 1, Police St-Ranaghat, G.P.- Payradanga Part No.-81/160",13,"[null, ""13"", """", """"]",,,UR,0,data/wb/gp_source_search/historical_expansion/nadia_Payradanga_0af226ef.pdf,ccbaa055b105c8d43d7bfd352e1a9416b3a782c1842621189df001324624cf05,2,1,9,"[49.576600000000006, 18.718628571428617, 494.01949999999994, 734.8186268571428]",,source_controls_passed
d7146b31f194d110af39,gp_ward_reservation,verify_per_document,West Bengal,Nadia,2008,Ranaghat-1,Payradanga,14,"Payradanga/X a) Pritinagar Colony Uttarpara (Mouza Gopalpur J.L. No. 147) Block-Ranaghat – 1, Police St-Ranaghat, G.P.- Payradanga Part No.-81/161",14,"[""Payradanga/X\na) Pritinagar Colony Uttarpara\n(Mouza Gopalpur J.L. No. 147)\nBlock-Ranaghat – 1, Police St-Ranaghat, G.P.- Payradanga\nPart No.-81/161"", ""14"", """", """"]",,,UR,0,data/wb/gp_source_search/historical_expansion/nadia_Payradanga_0af226ef.pdf,ccbaa055b105c8d43d7bfd352e1a9416b3a782c1842621189df001324624cf05,2,1,10,"[49.576600000000006, 18.718628571428617, 494.01949999999994, 734.8186268571428]",,source_controls_passed
dd8bc52e728574405b8e,gp_ward_reservation,verify_per_document,West Bengal,Nadia,2008,Ranaghat-1,Payradanga,15,"Payradanga/XI a) Pritinagar Colony Dakshinpara (Mouza Gopalpur J.L. No. 147) b) Pritinagar Colony Purbapara (Mouza Parbatipur J.L. No. 148) Block-Ranaghat – 1, Police St-Ranaghat, G.P.- Payradanga Part No.-81/162",15,"[""Payradanga/XI\na) Pritinagar Colony Dakshinpara\n(Mouza Gopalpur J.L. No. 147)\nb) Pritinagar Colony Purbapara\n(Mouza Parbatipur J.L. No. 148)\nBlock-Ranaghat – 1, Police St-Ranaghat, G.P.- Payradanga\nPart No.-81/162"", ""15"", """", ""15 Women""]",,15 Women,UR,1,data/wb/gp_source_search/historical_expansion/nadia_Payradanga_0af226ef.pdf,ccbaa055b105c8d43d7bfd352e1a9416b3a782c1842621189df001324624cf05,2,1,11,"[49.576600000000006, 18.718628571428617, 494.01949999999994, 734.8186268571428]",,source_controls_passed
d7b6ae6e8ff8b6d08f33,gp_ward_reservation,verify_per_document,West Bengal,Nadia,2008,Ranaghat-1,Payradanga,16,"Payradanga/XII a) Parbatipur North (Mouza Parbatipur J.L. No. 148) Block-Ranaghat – 1, Police St-Ranaghat, G.P.- Payradanga Part No.-81/163",16,"[""Payradanga/XII\na) Parbatipur North\n(Mouza Parbatipur J.L. No. 148)\nBlock-Ranaghat – 1, Police St-Ranaghat, G.P.- Payradanga\nPart No.-81/163"", ""16"", ""16 SC"", ""16 SC(W)""]",16 SC,16 SC(W),SC,1,data/wb/gp_source_search/historical_expansion/nadia_Payradanga_0af226ef.pdf,ccbaa055b105c8d43d7bfd352e1a9416b3a782c1842621189df001324624cf05,2,1,12,"[49.576600000000006, 18.718628571428617, 494.01949999999994, 734.8186268571428]",,source_controls_passed
9c52b129a14e17f9b270,gp_ward_reservation,verify_per_document,West Bengal,Nadia,2008,Ranaghat-1,Payradanga,17,"Payradanga/XIII a) Parbatipur East b) Parbatipur West c) Parbatipur South (Mouza Parbatipur J.L. No. 148) Block-Ranaghat – 1, Police St-Ranaghat, G.P.- Payradanga Part No.-81/164",17,"[""Payradanga/XIII\na) Parbatipur East\nb) Parbatipur West\nc) Parbatipur South\n(Mouza Parbatipur J.L. No. 148)\nBlock-Ranaghat – 1, Police St-Ranaghat, G.P.- Payradanga\nPart No.-81/164"", ""17"", """", """"]",,,UR,0,data/wb/gp_source_search/historical_expansion/nadia_Payradanga_0af226ef.pdf,ccbaa055b105c8d43d7bfd352e1a9416b3a782c1842621189df001324624cf05,3,1,1,"[49.3806, 30.95760000000007, 493.91939999999994, 213.46200000000013]",,source_controls_passed
97e04080994320ecc618,gp_ward_reservation,verify_per_document,West Bengal,Nadia,2008,Ranaghat-1,Payradanga,18,"Payradanga/XIII a) Parbatipur East b) Parbatipur West c) Parbatipur South (Mouza Parbatipur J.L. No. 148) Block-Ranaghat – 1, Police St-Ranaghat, G.P.- Payradanga Part No.-81/164",18,"[null, ""18"", """", """"]",,,UR,0,data/wb/gp_source_search/historical_expansion/nadia_Payradanga_0af226ef.pdf,ccbaa055b105c8d43d7bfd352e1a9416b3a782c1842621189df001324624cf05,3,1,2,"[49.3806, 30.95760000000007, 493.91939999999994, 213.46200000000013]",,source_controls_passed
6605345c86dc2021c420,gp_ward_reservation,verify_per_document,West Bengal,Nadia,2008,Ranaghat-1,Payradanga,19,"Payradanga/XIV a) Uttar Gopalpur b) Dakshin Gopalpur (Mouza Gopalpur J.L. No. 147) Block-Ranaghat – 1, Police St-Ranaghat, G.P.- Payradanga Part No.-81/165",19,"[""Payradanga/XIV\na) Uttar Gopalpur\nb) Dakshin Gopalpur\n(Mouza Gopalpur J.L. No. 147)\nBlock-Ranaghat – 1, Police St-Ranaghat, G.P.- Payradanga\nPart No.-81/165"", ""19"", ""19 SC"", """"]",19 SC,,SC,0,data/wb/gp_source_search/historical_expansion/nadia_Payradanga_0af226ef.pdf,ccbaa055b105c8d43d7bfd352e1a9416b3a782c1842621189df001324624cf05,3,1,3,"[49.3806, 30.95760000000007, 493.91939999999994, 213.46200000000013]",,source_controls_passed
a426af61549136947f2b,gp_ward_reservation,verify_per_document,West Bengal,Nadia,2008,Ranaghat-1,Payradanga,20,"Payradanga/XIV a) Uttar Gopalpur b) Dakshin Gopalpur (Mouza Gopalpur J.L. No. 147) Block-Ranaghat – 1, Police St-Ranaghat, G.P.- Payradanga Part No.-81/165",20,"[null, ""20"", """", """"]",,,UR,0,data/wb/gp_source_search/historical_expansion/nadia_Payradanga_0af226ef.pdf,ccbaa055b105c8d43d7bfd352e1a9416b3a782c1842621189df001324624cf05,3,1,4,"[49.3806, 30.95760000000007, 493.91939999999994, 213.46200000000013]",,source_controls_passed
9e45b26163539ccd43fb,gp_ward_reservation,verify_per_document,West Bengal,Nadia,2008,Ranaghat-1,Ramnagar-I,1,"Ramnagar-I/I A) Ramnagar Barabazar Kheya Ghat para B) Tunthbagan para Mouja-Aistala J.L. No. -114 Gram Panchayat - Ramnagar – 1 Block – Ranaghat – 1, Police Station - Ranaghat Part No.- 81/9",1,"[""Ramnagar-I/I\nA) Ramnagar Barabazar Kheya Ghat para\nB) Tunthbagan para\nMouja-Aistala J.L. No. -114\nGram Panchayat - Ramnagar – 1\nBlock – Ranaghat – 1, Police Station - Ranaghat\nPart No.- 81/9"", ""1"", """", ""1 Women""]",,1 Women,UR,1,data/wb/gp_source_search/historical_expansion/nadia_Ramnagar-I_27a1c6cd.pdf,26fcdcfb2cc1375539ca9f4f582e4f95d9c012fb731611d8d8fbbe55d60c7997,1,2,3,"[49.46954117647059, 180.4645714285714, 476.3269384615384, 703.38144]",reservation_totals_mismatch;seat_universe_mismatch,needs_review
eac41666e8e429229b97,gp_ward_reservation,verify_per_document,West Bengal,Nadia,2008,Ranaghat-1,Ramnagar-I,2,"Ramnagar-I/II A) Tunthbagan para Mouja-Aistala J.L. No. -114 B) Ramnagar Biler Math Kabiraj plot Mouza – Aishtala, J. L. No – 114, G.P. – Ramnagar -1 Block – Ranaghat – 1, Police Station - Ranaghat Assembly Part No.- 81/10",2,"[""Ramnagar-I/II\nA) Tunthbagan para\nMouja-Aistala J.L. No. -114\nB) Ramnagar Biler Math Kabiraj plot\nMouza – Aishtala, J. L. No – 114, G.P. – Ramnagar -1\nBlock – Ranaghat – 1, Police Station - Ranaghat\nAssembly Part No.- 81/10"", ""2"", ""2 SC"", ""2 SC (W)""]",2 SC,2 SC (W),SC,1,data/wb/gp_source_search/historical_expansion/nadia_Ramnagar-I_27a1c6cd.pdf,26fcdcfb2cc1375539ca9f4f582e4f95d9c012fb731611d8d8fbbe55d60c7997,1,2,4,"[49.46954117647059, 180.4645714285714, 476.3269384615384, 703.38144]",reservation_totals_mismatch;seat_universe_mismatch,needs_review
11bf42aa292779fb1012,gp_ward_reservation,verify_per_document,West Bengal,Nadia,2008,Ranaghat-1,Ramnagar-I,3,"Ramnagar-I/III A) Tunthbagan Madyapara Mouja-Aistala J.L. No. -114 B) Ramnagar Biler Math Kabiraj plot Mouza – Aishtala, J. L. No – 114, G.P. – Ramnagar -1 Block – Ranaghat – 1, Police Station - Ranaghat Part No.- 81/11",3,"[""Ramnagar-I/III\nA) Tunthbagan Madyapara\nMouja-Aistala J.L. No. -114\nB) Ramnagar Biler Math Kabiraj plot Mouza – Aishtala,\nJ. L. No – 114, G.P. – Ramnagar -1\nBlock – Ranaghat – 1, Police Station - Ranaghat\nPart No.- 81/11"", ""3"", """", """"]",,,UR,0,data/wb/gp_source_search/historical_expansion/nadia_Ramnagar-I_27a1c6cd.pdf,26fcdcfb2cc1375539ca9f4f582e4f95d9c012fb731611d8d8fbbe55d60c7997,1,2,5,"[49.46954117647059, 180.4645714285714, 476.3269384615384, 703.38144]",reservation_totals_mismatch;seat_universe_mismatch,needs_review
6624149ba00ca0e4d1ec,gp_ward_reservation,verify_per_document,West Bengal,Nadia,2008,Ranaghat-1,Ramnagar-I,4,"Ramnagar-I/III A) Tunthbagan Madyapara Mouja-Aistala J.L. No. -114 B) Ramnagar Biler Math Kabiraj plot Mouza – Aishtala, J. L. No – 114, G.P. – Ramnagar -1 Block – Ranaghat – 1, Police Station - Ranaghat Part No.- 81/11",4,"[null, ""4"", """", """"]",,,UR,0,data/wb/gp_source_search/historical_expansion/nadia_Ramnagar-I_27a1c6cd.pdf,26fcdcfb2cc1375539ca9f4f582e4f95d9c012fb731611d8d8fbbe55d60c7997,1,2,6,"[49.46954117647059, 180.4645714285714, 476.3269384615384, 703.38144]",reservation_totals_mismatch;seat_universe_mismatch,needs_review
0b270ed9dc131569c420,gp_ward_reservation,verify_per_document,West Bengal,Nadia,2008,Ranaghat-1,Ramnagar-I,5,"Ramnagar-I/IV A) 1,Ramnagar , Mouza – Aishtala, J. L. No – 114, G.P. – Ramnagar -1, Block – Ranaghat- 1, Police Station - Ranaghat Part No.- 81/12",5,"[""Ramnagar-I/IV\nA) 1,Ramnagar , Mouza – Aishtala, J. L. No – 114,\nG.P. – Ramnagar -1, Block – Ranaghat- 1, Police Station -\nRanaghat\nPart No.- 81/12"", ""5"", """", ""5 Women""]",,5 Women,UR,1,data/wb/gp_source_search/historical_expansion/nadia_Ramnagar-I_27a1c6cd.pdf,26fcdcfb2cc1375539ca9f4f582e4f95d9c012fb731611d8d8fbbe55d60c7997,1,2,7,"[49.46954117647059, 180.4645714285714, 476.3269384615384, 703.38144]",reservation_totals_mismatch;seat_universe_mismatch,needs_review
7c282d03163368d891ba,gp_ward_reservation,verify_per_document,West Bengal,Nadia,2008,Ranaghat-1,Ramnagar-I,6,"Ramnagar-I/V A) Sanyasi bagan Mouza-Aistala J.L. No-114 B) 23- Bigha Mouza- Aistala J.L.No.-114 C) 23- Bigha Coloni Mouza – Aishtala, J. L. No – 114, G.P – Ramnagar -1, Block – Ranaghat -1, Police Station - Ranaghat Part No.- 81/13",6,"[""Ramnagar-I/V\nA) Sanyasi bagan Mouza-Aistala J.L. No-114\nB) 23- Bigha Mouza- Aistala J.L.No.-114\nC) 23- Bigha Coloni\nMouza – Aishtala, J. L. No – 114,\nG.P – Ramnagar -1, Block – Ranaghat -1, Police Station -\nRanaghat\nPart No.- 81/13"", ""6"", """", """"]",,,UR,0,data/wb/gp_source_search/historical_expansion/nadia_Ramnagar-I_27a1c6cd.pdf,26fcdcfb2cc1375539ca9f4f582e4f95d9c012fb731611d8d8fbbe55d60c7997,1,2,8,"[49.46954117647059, 180.4645714285714, 476.3269384615384, 703.38144]",reservation_totals_mismatch;seat_universe_mismatch,needs_review
0a953fd8295f86ea824d,gp_ward_reservation,verify_per_document,West Bengal,Nadia,2008,Ranaghat-1,Ramnagar-I,7,"Ramnagar-I/V A) Sanyasi bagan Mouza-Aistala J.L. No-114 B) 23- Bigha Mouza- Aistala J.L.No.-114 C) 23- Bigha Coloni Mouza – Aishtala, J. L. No – 114, G.P – Ramnagar -1, Block – Ranaghat -1, Police Station - Ranaghat Part No.- 81/13",7,"[null, ""7"", """", """"]",,,UR,0,data/wb/gp_source_search/historical_expansion/nadia_Ramnagar-I_27a1c6cd.pdf,26fcdcfb2cc1375539ca9f4f582e4f95d9c012fb731611d8d8fbbe55d60c7997,1,2,9,"[49.46954117647059, 180.4645714285714, 476.3269384615384, 703.38144]",reservation_totals_mismatch;seat_universe_mismatch,needs_review
713e255072056f3f6f75,gp_ward_reservation,verify_per_document,West Bengal,Nadia,2008,Ranaghat-1,Ramnagar-I,9,"Ramnagar-I/V A) Sanyasi bagan Mouza-Aistala J.L. No-114 B) 23- Bigha Mouza- Aistala J.L.No.-114 C) 23- Bigha Coloni Mouza – Aishtala, J. L. No – 114, G.P – Ramnagar -1, Block – Ranaghat -1, Police Station - Ranaghat Part No.- 81/13",9,"[null, ""9"", """", """"]",,,UR,0,data/wb/gp_source_search/historical_expansion/nadia_Ramnagar-I_27a1c6cd.pdf,26fcdcfb2cc1375539ca9f4f582e4f95d9c012fb731611d8d8fbbe55d60c7997,2,1,1,"[49.5066, 55.97520000000003, 476.43075, 527.2356668571429]",reservation_totals_mismatch;seat_universe_mismatch,needs_review
f3cdadd40a8b7741cc92,gp_ward_reservation,verify_per_document,West Bengal,Nadia,2008,Ranaghat-1,Ramnagar-I,10,"Ramnagar-I/VII A) Garer bagan (Southern) Mouza – Aishtala, J. L. No – 114, G.P- Ramnagar -1, Block – Ranaghat – 1, Police Station - Ranaghat Part No.- 81/15",10,"[""Ramnagar-I/VII\nA) Garer bagan (Southern)\nMouza – Aishtala, J. L. No – 114,\nG.P- Ramnagar -1, Block – Ranaghat – 1, Police Station -\nRanaghat\nPart No.- 81/15"", ""10"", """", """"]",,,UR,0,data/wb/gp_source_search/historical_expansion/nadia_Ramnagar-I_27a1c6cd.pdf,26fcdcfb2cc1375539ca9f4f582e4f95d9c012fb731611d8d8fbbe55d60c7997,2,1,2,"[49.5066, 55.97520000000003, 476.43075, 527.2356668571429]",reservation_totals_mismatch;seat_universe_mismatch,needs_review
5a864c6fe242d0089739,gp_ward_reservation,verify_per_document,West Bengal,Nadia,2008,Ranaghat-1,Ramnagar-I,11,"Ramnagar-I/VIII A) Milon Bagan Para Mouza – Aishtala, J. L. No – 114, G.P- Ramnagar -1, Block – Ranaghat – 1, Police Station - Ranaghat Part No.- 81/16",11,"[""Ramnagar-I/VIII\nA) Milon Bagan Para\nMouza – Aishtala, J. L. No – 114,\nG.P- Ramnagar -1, Block – Ranaghat – 1, Police Station -\nRanaghat\nPart No.- 81/16"", ""11"", """", """"]",,,UR,0,data/wb/gp_source_search/historical_expansion/nadia_Ramnagar-I_27a1c6cd.pdf,26fcdcfb2cc1375539ca9f4f582e4f95d9c012fb731611d8d8fbbe55d60c7997,2,1,3,"[49.5066, 55.97520000000003, 476.43075, 527.2356668571429]",reservation_totals_mismatch;seat_universe_mismatch,needs_review
9a52433f36032bcc1870,gp_ward_reservation,verify_per_document,West Bengal,Nadia,2008,Ranaghat-1,Ramnagar-I,12,"Ramnagar-I/IX A) Kalitala para Mouza – Aishtala, J. L. No – 114, G.P- Ramnagar -1, Block – Ranaghat – 1, Police Station - Ranaghat Part No.- 81/17",12,"[""Ramnagar-I/IX\nA) Kalitala para\nMouza – Aishtala, J. L. No – 114,\nG.P- Ramnagar -1, Block – Ranaghat – 1, Police Station -\nRanaghat\nPart No.- 81/17"", ""12"", ""12 SC"", """"]",12 SC,,SC,0,data/wb/gp_source_search/historical_expansion/nadia_Ramnagar-I_27a1c6cd.pdf,26fcdcfb2cc1375539ca9f4f582e4f95d9c012fb731611d8d8fbbe55d60c7997,2,1,4,"[49.5066, 55.97520000000003, 476.43075, 527.2356668571429]",reservation_totals_mismatch;seat_universe_mismatch,needs_review
65478c5b0788f3f133ac,gp_ward_reservation,verify_per_document,West Bengal,Nadia,2008,Ranaghat-1,Ramnagar-I,13,"Ramnagar-I/IX A) Kalitala para Mouza – Aishtala, J. L. No – 114, G.P- Ramnagar -1, Block – Ranaghat – 1, Police Station - Ranaghat Part No.- 81/17",13,"[null, ""13"", """", """"]",,,UR,0,data/wb/gp_source_search/historical_expansion/nadia_Ramnagar-I_27a1c6cd.pdf,26fcdcfb2cc1375539ca9f4f582e4f95d9c012fb731611d8d8fbbe55d60c7997,2,1,5,"[49.5066, 55.97520000000003, 476.43075, 527.2356668571429]",reservation_totals_mismatch;seat_universe_mismatch,needs_review
3b124d42e60464857fb1,gp_ward_reservation,verify_per_document,West Bengal,Nadia,2008,Ranaghat-1,Ramnagar-I,14,"Ramnagar-I/X A) From purba 23-Bigha to all the houses of the Northen side of Subhas Pally B) Subhash Pally (Northan) Mouza – Aishtala, J. L. No – 114, G.P- Ramnagar -1, Block – Ranaghat – 1, Police Station - Ranaghat Part No.- 81/18",14,"[""Ramnagar-I/X\nA) From purba 23-Bigha to all the houses of the Northen\nside of Subhas Pally\nB) Subhash Pally (Northan)\nMouza – Aishtala, J. L. No – 114,\nG.P- Ramnagar -1, Block – Ranaghat – 1, Police Station -\nRanaghat\nPart No.- 81/18"", ""14"", ""14 SC"", ""14 SC(W)""]",14 SC,14 SC(W),SC,1,data/wb/gp_source_search/historical_expansion/nadia_Ramnagar-I_27a1c6cd.pdf,26fcdcfb2cc1375539ca9f4f582e4f95d9c012fb731611d8d8fbbe55d60c7997,2,1,6,"[49.5066, 55.97520000000003, 476.43075, 527.2356668571429]",reservation_totals_mismatch;seat_universe_mismatch,needs_review
702c74a57daeb837971d,gp_ward_reservation,verify_per_document,West Bengal,Nadia,2008,Ranaghat-1,Ramnagar-I,15,"Ramnagar-I/XI A) Ranaghat –Birnagar Road ... All houses of Southern part of Subhas Pally Mouza – Aishtala, J. L. No – 114, G.P- Ramnagar -1, Block – Ranaghat – 1, Police Station - Ranaghat Part No.- 81/19",15,"[""Ramnagar-I/XI\nA) Ranaghat –Birnagar Road ... All houses of Southern\npart of Subhas Pally\nMouza – Aishtala, J. L. No – 114,\nG.P- Ramnagar -1, Block – Ranaghat – 1, Police Station -\nRanaghat\nPart No.- 81/19"", ""15"", ""15 SC"", """"]",15 SC,,SC,0,data/wb/gp_source_search/historical_expansion/nadia_Ramnagar-I_27a1c6cd.pdf,26fcdcfb2cc1375539ca9f4f582e4f95d9c012fb731611d8d8fbbe55d60c7997,2,1,7,"[49.5066, 55.97520000000003, 476.43075, 527.2356668571429]",reservation_totals_mismatch;seat_universe_mismatch,needs_review
e7615e8736f906f8ad0f,gp_ward_reservation,verify_per_document,West Bengal,Nadia,2008,Ranaghat-1,Ramnagar-II,1,Ramnagar-II/I,1,"[""Ramnagar-II/I"", ""1"", ""1 SC"", ""1 SC(W)""]",1 SC,1 SC(W),SC,1,data/wb/gp_source_search/historical_expansion/nadia_Ramnagar-II_de95b7b3.pdf,a2d109f3242c4cbafc5028a6734465a07809d0f52adb67b940db2073ffc4001b,1,2,3,"[49.518952941176465, 224.98131428571438, 505.6384, 723.8995868571428]",,source_controls_passed
cd619d019e06985ef197,gp_ward_reservation,verify_per_document,West Bengal,Nadia,2008,Ranaghat-1,Ramnagar-II,2,"Ramnagar-II/II A) Durgapur Madhyopara Mouza – Durgapur J. L. No – 5 B) Durgapur Dakshimpara Mouza – Durgapur J. L. No – 5, Gram Panchayat Ramnagar – 2 Block – Ranaghat – 1, Police Station - Ranaghat Part No.-81/2",2,"[""Ramnagar-II/II\nA) Durgapur Madhyopara\nMouza – Durgapur J. L. No – 5\nB) Durgapur Dakshimpara\nMouza – Durgapur J. L. No – 5, Gram Panchayat Ramnagar\n– 2\nBlock – Ranaghat – 1, Police Station - Ranaghat\nPart No.-81/2"", ""2"", """", ""2 Women""]",,2 Women,UR,1,data/wb/gp_source_search/historical_expansion/nadia_Ramnagar-II_de95b7b3.pdf,a2d109f3242c4cbafc5028a6734465a07809d0f52adb67b940db2073ffc4001b,1,2,5,"[49.518952941176465, 224.98131428571438, 505.6384, 723.8995868571428]",,source_controls_passed
9dbb72599b3d0f236ae3,gp_ward_reservation,verify_per_document,West Bengal,Nadia,2008,Ranaghat-1,Ramnagar-II,3,"Ramnagar-II/III A) Raghabpur Uttarpara (West) Mouza – Raghabpur J. L. No – 8, Gram Panchayat Ramnagar – 2 Block – Ranaghat – 1, Police Station - Ranaghat Part No.-81/3",3,"[""Ramnagar-II/III\nA) Raghabpur Uttarpara (West)\nMouza – Raghabpur J. L. No – 8, Gram Panchayat\nRamnagar – 2\nBlock – Ranaghat – 1, Police Station - Ranaghat\nPart No.-81/3"", ""3"", ""3 SC"", """"]",3 SC,,SC,0,data/wb/gp_source_search/historical_expansion/nadia_Ramnagar-II_de95b7b3.pdf,a2d109f3242c4cbafc5028a6734465a07809d0f52adb67b940db2073ffc4001b,1,2,6,"[49.518952941176465, 224.98131428571438, 505.6384, 723.8995868571428]",,source_controls_passed
d0f2e9cfef884557f3df,gp_ward_reservation,verify_per_document,West Bengal,Nadia,2008,Ranaghat-1,Ramnagar-II,4,"Ramnagar-II/IV A) Raghabpur Uttarpara (East) Mouza – Raghabpur J. L. No – 8, Gram Panchayat Ramnagar – 2 Block – Ranaghat – 1, Police Station - Ranaghat Part No.-81/4",4,"[""Ramnagar-II/IV\nA) Raghabpur Uttarpara (East)\nMouza – Raghabpur J. L. No – 8, Gram Panchayat\nRamnagar – 2\nBlock – Ranaghat – 1, Police Station - Ranaghat\nPart No.-81/4"", ""4"", ""4 SC"", """"]",4 SC,,SC,0,data/wb/gp_source_search/historical_expansion/nadia_Ramnagar-II_de95b7b3.pdf,a2d109f3242c4cbafc5028a6734465a07809d0f52adb67b940db2073ffc4001b,1,2,7,"[49.518952941176465, 224.98131428571438, 505.6384, 723.8995868571428]",,source_controls_passed
68960e4389dca8f3d9ee,gp_ward_reservation,verify_per_document,West Bengal,Nadia,2008,Ranaghat-1,Ramnagar-II,5,"Ramnagar-II/IV A) Raghabpur Uttarpara (East) Mouza – Raghabpur J. L. No – 8, Gram Panchayat Ramnagar – 2 Block – Ranaghat – 1, Police Station - Ranaghat Part No.-81/4",5,"[null, ""5"", ""5 SC"", ""5 SC(W)""]",5 SC,5 SC(W),SC,1,data/wb/gp_source_search/historical_expansion/nadia_Ramnagar-II_de95b7b3.pdf,a2d109f3242c4cbafc5028a6734465a07809d0f52adb67b940db2073ffc4001b,1,2,8,"[49.518952941176465, 224.98131428571438, 505.6384, 723.8995868571428]",,source_controls_passed
